job_title,company,location,experience,salary,posted_time,applicants,job_description,key_skills,job_url,location_clean,experience_min,experience_level,salary_lpa_min,skill_list,is_data_role,SQL,Python,Excel,Power BI,Tableau,Machine Learning,Statistics,AWS,Azure,Data visualization,Data Analysis,core_tools_score,bi_tools_score,advanced_score,cloud_score
Data Analyst,Bombay Play,"Hyderabad/Secunderabad, Bangalore/Bengaluru",1 - 3 years,4-9 Lacs P.A.,3+ weeks ago,100+,"Data Analyst - Growth Data Analyst - Growth As a Growth Analyst , you will play a crucial role in optimizing our marketing efforts to drive user acquisition and engagement for our gaming titles. By analyzing performance data across multiple channels, you will help shape our marketing strategies and contribute to our growth in the competitive gaming market. KEY ROLES RESPONSIBILITIES Data Analysis Reporting: Analyze data from various digital marketing channels, including social media, search engines, ad networks, and in-game promotions, to evaluate performance and identify areas for improvement. Data driven modelling : Forecast Player LTV , Revenue, churn and break-even periods. Campaign Optimization: Work closely with the UA Manager to develop, execute, and optimize campaigns based on data-driven insights, with a focus on achieving higher ROI and increased player engagement. Market Research: Conduct market research to understand industry trends, competitor strategies, and target audience behavior, providing actionable insights to inform marketing strategies. A/B Testing: Design and implement A/B testing strategies for marketing campaigns to identify the most effective approaches. Collaboration: Work collaboratively with cross-functional teams, including product development, creative, and analytics, to align marketing efforts with overall business goals. Budget Management: Assist in managing the marketing budget, ensuring efficient allocation of resources across campaigns. Proficient in business intelligence tools and data warehouse i.e. SQL, BigQuery, Python and MS Excel, etc. Must be data-savvy and love crunching numbers. Ability to manage simultaneous tasks in a fast-paced, technology-oriented environment often dealing with ambiguity. Strong analytical and statistical analysis skills in order to extract insights and recommendations. Go-getter attitude and willingness to be hands-on with a strong ability to communicate and work collaboratively with others. Ability to think out of the box to ideate and build solutions that are differentiated in a competitive industry. Excellent problem-solving, critical thinking, and communication skills. A passion for gaming and understanding of gamer behavior and trends. Competitive salary, discretionary annual bonus scheme and stock allowance. Located in the heart of vibrant Bangalore. Our office is a stones throw from everything you need. Beautifully designed large office space.","analytical, business intelligence, data analysis, digital marketing, gaming, market research, python, social media, sql, sr. data analyst",https://www.naukri.com/job-listings-data-analyst-bombay-play-private-limited-bengaluru-1-to-3-years-130325503662,Hyderabad,1.0,Entry,4.0,"['digital marketing', 'analytical', 'sr. data analyst', 'social media', 'business intelligence', 'data analysis', 'market research', 'gaming', 'sql', 'python']",1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0
Data Analyst,Brickwork Ratings (BWR),Bengaluru,3 - 5 years,Avg. salary - 4.8 LPA,3+ weeks ago,100+,"Brickwork Ratings (BWR) Brickwork Ratings (BWR) is one of India s leading credit rating agencies, committed to providing the investment community with products and services needed to make informed investment decisions. Established in 2007, Brickwork Ratings, a SEBI-registered and RBI-accredited credit rating agency, has Canara Bank, a leading public sector bank as its promoter and strategic partner. BWR offers rating services to Bank Loans, NCD, Commercial papers, Bonds, Mutual Funds, PPMLDs, and Security Receipts. BWR s ratings have rated over 100,000 large Corporates, Banks, Financial Institutions, State and local Governments, and small businesses. BWR provides investors and lenders, with timely and in-depth research across structured finance, public finance, financial institutions, project finance, and corporate sectors. Ensuring regular/ad-hoc report preparation. Interact with clients/internal sales team force. Coordinating with internal stakeholders to gather data and clarify information. Maintaining data integrity and complying with regulatory requirements. Maintaining the customers database for contact, client delivery, billing, and receivables information Generation of MIS reports, including revenue reports, receivables, and prospective client information for management discussions and decision-making Diligently maintain a follow-up mechanism for sending payment invoices and collecting customer dues. Good communication skills. Fluency in any of the North / East / West Indian regional languages such as Gujarati, Bengali, Marathi, etc, in addition to Hindi and English; Fluency in Kannada and any one other South Indian language such as Telugu or Tamil, in addition to English Advanced-level Excel skills (dashboard creation, working in Google Sheets). Knowledge of any of the programming languages is an added advantage. An eye for detail and accuracy in data maintenance and report creation.","analytical, bengali, billing, credit rating, data integrity, loans, mis reporting, programming, project finance, structured finance",https://www.naukri.com/job-listings-data-analyst-brickworks-ratings-bengaluru-3-to-5-years-150425501288,Bengaluru,3.0,Mid,8.0,"['credit rating', 'structured finance', 'billing', 'bengali', 'analytical', 'project finance', 'mis reporting', 'data integrity', 'programming', 'loans']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Data Analyst (AI-LLM),Ringcentral,Bengaluru,1 - 4 years,Avg. salary - 14.1 LPA,3+ weeks ago,100+,"Data Analyst (AI-LLM) We are seeking a skilled Data Analyst to join our team. The successful candidate will be responsible for collecting, analyzing, and interpreting large datasets to help our organization make data-driven decisions. Collect and analyze large datasets to identify trends and patterns. Build POCs to demonstrate the feature opportunities identified during data analysis. Create and maintain dashboards and reports to communicate findings. Collaborate with cross-functional teams to understand their data needs and provide actionable insights. Use statistical tools to interpret data sets, paying particular attention to trends and patterns that could be valuable for diagnostic and predictive analytics efforts. Develop and implement data collection systems and other strategies that optimize statistical efficiency and quality. Bachelors degree in Computer Science, or a related field. Good exposure to prompt engineering and building POCs that are LLM-wrapped. Proficiency in data analysis tools and software such as SQL, R, Python, Excel, etc. Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy Excellent communication and presentation skills. Ability to work independently and as part of a team. Familiarity with machine learning and predictive modelling techniques. Employee Referral Bonus Professional Development Allowances Night Shift Allowances","bengaluru, data analysis, data collection, diagnostics, machine learning, python, sql, video conferencing",https://www.naukri.com/job-listings-data-analyst-ai-llm-ringcentral-bengaluru-1-to-4-years-160924502078,Bengaluru,1.0,Entry,1.0,"['bengaluru', 'machine learning', 'data collection', 'data analysis', 'video conferencing', 'diagnostics', 'sql', 'python']",1,1,1,0,0,0,1,0,0,0,0,1,2,0,1,0
Data Analyst,Kazam,"Hyderabad/Secunderabad, Bangalore/Bengaluru",1 - 3 years,4-8 Lacs P.A.,3+ weeks ago,100+,"Handling day-to-day reporting tasks. Collect and collate information and present it in an insightful manner. Research for industry and competition. Stakeholder engagement is needed to understand new developments. Help in data sanity and data validations.Any other ad hoc activities where the skill of the candidate is useful. Desired Candidate Profile: Candidate should have a deep understanding of Python as a coding language and a general understanding of any one (1) of the followinga. Power BIb. Google Sheetsc. MongoDB Compass2. If required (In urgent scenarios) , Candidates might have to be ready to work for 7 days a week. Proficient in Python","anaplan model builder, android, coding, computer science, data analysis, mathematics, mongodb, monitoring, power bi, python, stakeholder engagement",https://www.naukri.com/job-listings-data-analyst-kazam-bengaluru-1-to-3-years-130624502017,Hyderabad,1.0,Entry,4.0,"['mongodb', 'android', 'computer science', 'mathematics', 'monitoring', 'anaplan model builder', 'data analysis', 'power bi', 'stakeholder engagement', 'coding', 'python']",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
Data Analyst,Qvesta Technologies,"Chennai, Bangalore/Bengaluru",1 - 3 years,6-9 Lacs P.A.,3+ weeks ago,100+,"Coimbatore, Bengaluru Qvesta Technologies is looking for Data Analyst to join our dynamic team and embark on a rewarding career journey Managing master data, including creation, updates, and deletion. Managing users and user roles. Provide quality assurance of imported data, working with quality assurance analysts if necessary. Commissioning and decommissioning of data sets. Processing confidential data and information according to guidelines. Helping develop reports and analysis. Managing and designing the reporting environment, including data sources, security, and metadata. Supporting the data warehouse in identifying and revising reporting requirements. Supporting initiatives for data integrity and normalization. Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems. Generating reports from single or multiple systems. Troubleshooting the reporting database environment and reports. Evaluating changes and updates to source production systems. Training end-users on new reports and dashboards. Providing technical expertise in data storage structures, data mining, and data cleansing.","coimbatore, data analysis, power bi developer, sr. data analyst",https://www.naukri.com/job-listings-data-analyst-qvesta-technologies-coimbatore-bengaluru-1-to-3-years-110225503006,Bengaluru,1.0,Entry,6.0,"['data analysis', 'sr. data analyst', 'power bi developer', 'coimbatore']",1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
Data Analyst,Vgminds Techstudios,Bengaluru,1 - 4 years,Not Disclosed,3+ weeks ago,100+,"VGMinds TechStudios Pvt Ltd is looking for Data Analyst to join our dynamic team and embark on a rewarding career journey. Managing master data, including creation, updates, and deletion. Managing users and user roles. Provide quality assurance of imported data, working with quality assurance analysts if necessary. Commissioning and decommissioning of data sets. Processing confidential data and information according to guidelines. Helping develop reports and analysis. Managing and designing the reporting environment, including data sources, security, and metadata. Supporting the data warehouse in identifying and revising reporting requirements. Supporting initiatives for data integrity and normalization. Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems. Generating reports from single or multiple systems. Troubleshooting the reporting database environment and reports. Evaluating changes and updates to source production systems. Training end-users on new reports and dashboards. Providing technical expertise in data storage structures, data mining, and data cleansing.","bengaluru, data analysis",https://www.naukri.com/job-listings-data-analyst-vgminds-techstudios-pvt-ltd-bengaluru-1-to-4-years-120624502117,Bengaluru,1.0,Entry,,"['data analysis', 'bengaluru']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,Xpheno,Bengaluru,2 - 4 years,Avg. salary - 4.7 LPA,3+ weeks ago,100+,"- Exposure to data mining tools like SQL etc - Has managed critical operational processes, with end to end business responsibility. - Strong analytical, oral and written communication skills - Strong process definition and optimization skills; proven ability to define effective, efficient, and scalable processes and drive continuous improvement through root cause identification and defect elimination. - Strong analytical, mediation and problem resolution skills. - Must be metrics-driven. - Have a background in quantitative decision making, ability to drive business/operations metrics,and driving adoption of different tools and resources. - Excellent written and oral communication skills.","analytical, business operations, continuous improvement, cost, data analysis, data mining, lean manufacturing, management, operations, sql",https://www.naukri.com/job-listings-data-analyst-xpheno-bengaluru-2-to-4-years-100123500067,Bengaluru,2.0,Entry,7.0,"['business operations', 'operations', 'management', 'analytical', 'continuous improvement', 'cost', 'data analysis', 'lean manufacturing', 'sql', 'data mining']",1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Data Analyst,Xtreme Management Solutions,Bengaluru,1 - 2 years,Not Disclosed,3+ weeks ago,100+,"Xtreme Management Solutions Role Responsibilities: Analyse and gather insights from financial data to power Next Gen Digital Banking Stack for US Market Key Responsibilities : Gather and organise data from various sources(SQL tables) to perform analysis needed to answer analytical questions Deriving actionable and interesting insights from data through analysis using Python and present to Product Data Sciences team. Analyse user cashflows(income, expenses [rent,bills, others], etc), events (dashboard logins, events, financial behaviours(credit card payments, internal account transfers, etc) Strong First Principles Problem Solver (https: / / jamesclear.com / first-principles) Must have performed data analysis for insights Preferred Skill sets: Good knowledge of python jupyter notebooks, excel or google sheets Decent coding and good at data structures/algorithms Knowledge of statistics is a very good addition","analytical, artificial intelligence, coding, computer science, data analysis, data processing, data structures, python, san, sql",https://www.naukri.com/job-listings-data-analyst-xtreme-management-solutions-bengaluru-1-to-2-years-130722500725,Bengaluru,1.0,Entry,,"['artificial intelligence', 'data structures', 'analytical', 'san', 'computer science', 'data analysis', 'data processing', 'sql', 'coding', 'python']",1,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0
Data Analyst,Rehoboth Academic Services,Bengaluru,2 - 7 years,Avg. salary - 2.5 LPA,3+ weeks ago,100+,Rehoboth Academic Services Rehoboth Academic Services provides content writing and editing services for scientific articles. Excellent written communication Expert in MS Office especially Excel Interpretation and report writing skills,"bengaluru, content writing, data analysis, excel, ms office, report writing, sem, statistics",https://www.naukri.com/job-listings-data-analyst-rehoboth-academic-services-bengaluru-2-to-7-years-091120501120,Bengaluru,2.0,Entry,5.0,"['excel', 'statistics', 'sem', 'bengaluru', 'content writing', 'data analysis', 'ms office', 'report writing']",1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
Data Analyst,Usdc Global,"Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",2 - 5 years,4-8 Lacs P.A.,3+ weeks ago,100+,"Analyse and present data as dashboard using Python and other UX tools (example DASH)for use by multiple business users/teams. Duties and Responsibilities: 1. Review user requirements document for analysis requirements 2. Work with business analytics team to identify data from multiple source systems 3. Develop design document/pseudo code where necessary based on complexity for sign-offs by the Business Analytics team This involves multiple representation of dashboard based on user/functional need (some teams will need further drill down) 4. Extract, transform data using Python from multiple systems using API, raw (CSV) file formats & Excel/Google sheets 5. Develop dashboards with web interface using DASH (or similar tools) with appropriate authentication and levels of access (role based) 6. Coordinate with IT/systems team for necessary hosting and automated data refresh with scheduled jobs 7. Integrate with Email/other communication tools (such as SLACK or WhatsApp)to automate report delivery - with focus on alerts. 8. Extend BI analysis with statistical or AI/ML modelling Skill and Competencies: 1. Ability to learn and pick up a new language/tool/ platform quickly. 2. Conceptualize, design, and deliver high quality solutions and insightful analysis. 3. Conduct research (desired)and prototyping. 4. Knowledge of Segmentation & Targeting, Propensity Modelling, Churn Modelling,Lifetime Value 5. Knowledge of Estimation, Forecasting, Recommender Systems 6. Comfortable with working in Agile way of development 7. Knowledge of SQL / other databases 9. DESIRED : Geo-spatial visualization using python libraries like geopandas, folium,etc","agile, business analytics, conceptualization, data analysis, data visualization, forecasting, programming, python, research, sql, sr. data analyst",https://www.naukri.com/job-listings-data-analyst-usdc-global-bengaluru-2-to-5-years-121124506035,Hyderabad,2.0,Entry,4.0,"['business analytics', 'forecasting', 'sr. data analyst', 'agile', 'data analysis', 'python', 'sql', 'programming', 'conceptualization', 'research', 'data visualization']",1,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0
Data Analyst,Heptarc Talent Acquisition,Bangalore/Bengaluru,2 - 5 years,12-17 Lacs P.A.,3+ weeks ago,50+,"Heptarc Talent Acquisition Managing master data, including creation, updates, and deletion. Managing users and user roles. Provide quality assurance of imported data, working with quality assurance analysts if necessary. Commissioning and decommissioning of data sets. Processing confidential data and information according to guidelines. Helping develop reports and analysis. Managing and designing the reporting environment, including data sources, security, and metadata. Supporting the data warehouse in identifying and revising reporting requirements. Supporting initiatives for data integrity and normalization. Assessing tests and implementing new or upgraded software and assisting with strategic decisions on new systems. Generating reports from single or multiple systems. Troubleshooting the reporting database environment and reports. Evaluating changes and updates to source production systems. Training end-users on new reports and dashboards. Providing technical expertise in data storage structures, data mining, and data cleansing.","data analysis, data cleansing, data integrity, data mining, data warehousing, management, manager quality assurance, metadata, report generation, troubleshooting",https://www.naukri.com/job-listings-data-analyst-heptarc-talent-acquisition-bengaluru-2-to-5-years-080623502193,Bengaluru,2.0,Entry,12.0,"['troubleshooting', 'management', 'report generation', 'data cleansing', 'data analysis', 'data integrity', 'manager quality assurance', 'metadata', 'data warehousing', 'data mining']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,CAMSDATA,Bengaluru,2 - 8 years,Avg. salary - 2.1 LPA,3+ weeks ago,100+,"Strong SQL, Python Excel skills with the ability to learn other Analytics tools. Worked on building and optimizing Data Pipelines on popular Cloud Platforms. Ability to extract Actionables from Analysis Results. Attention to detail and strong data orientation with impeccable attention and commitment to creating clean reproducible code. Real passion for collaboration and strong interpersonal and communication skills.","bengaluru, cloud, data analysis, data extraction, excel, google analytics, mis, python, query, sql, tableau",https://www.naukri.com/job-listings-data-analyst-camsdata-technologies-india-pvt-ltd-bengaluru-2-to-8-years-160822501643,Bengaluru,2.0,Entry,1.0,"['google analytics', 'query', 'excel', 'bengaluru', 'mis', 'data analysis', 'sql', 'cloud', 'data extraction', 'tableau', 'python']",1,1,1,1,0,1,0,0,0,0,0,1,3,1,0,0
Data Analyst,Drishtee Development And Communication,Bengaluru,4 - 9 years,Hiring For a Business Analyst - BPO - Salary Upto 10lpa,3+ weeks ago,100+,Drishtee Development And Communication Bachelors in Mathematics or B.Tech in Computer Engineering. 4+ Years in a Data Analyst Role Ability to collaborate effectively and work as part of a team. Strong attention to details. Use statistical methods to analyze data and generate useful business reports. Work with management team to create a prioritized list of business needs. Identify and recommend new ways to save money/Increase revenues by streamlining business processes. Use data to create models that depict trends in the customer base and the consumer population as a whole. Work with other managers to outline the specific data needs for each project. Responsible for organized data management Working on Database Management Systems /MIS/ERP systems.,"business reporting, data analysis, data management, data mining, database management, erp, management systems, mathematics, mis, usage",https://www.naukri.com/job-listings-data-analyst-drishtee-varanasi-bengaluru-4-to-9-years-111024501903,Bengaluru,4.0,Mid,10.0,"['erp', 'management systems', 'business reporting', 'mathematics', 'mis', 'usage', 'data analysis', 'database management', 'data management', 'data mining']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Analyst,Robosoft Technologies,Mumbai,5 - 10 years,Avg. salary - 6.6 LPA,3+ weeks ago,100+,"Robosoft Technologies Mumbai, Udupi, Bengaluru Gather data from various sources, ensuring its accuracy, completeness, and relevance for analysis. Perform data cleaning and preprocessing to prepare datasets for analysis. Write complex SQL queries to extract, manipulate, and analyze data from relational databases. Work with cloud platforms (e.g., AWS, Azure, Google Cloud) to store, manage, and analyze data. Use statistical techniques and software to analyze datasets, identify trends, patterns, and correlations. Analyze to track key performance indicators (KPIs) and business metrics. Translate data findings into actionable insights and recommendations for business strategy and operations. Work closely with cross-functional teams, including marketing, finance, and operations, to understand their data needs and provide analytical support. Ensure data integrity and security, following best practices for data management and compliance with relevant regulations. Stay updated with the latest data analysis tools, techniques, and industry trends to continuously improve analysis processes. Implement data quality processes and use data quality tools to ensure the accuracy, consistency, and reliability of data. 5+ years proficiency in SQL for data querying, manipulation, and analysis. Expert in using MS Excel for complex data analysis and providing meaningful insights. Worked on multiple domains like Retail, OTT, BFSI (Mutual Fund, Insurance, credit cards). Exposure working on platforms in past like CDP, Marketing automation, Google Analytics etc. Exposure to Python programming to prepare and process large data sets. Exposure to mutual fund data domain. Strong knowledge of statistical methods and techniques for analyzing data. Excellent problem-solving skills and attention to detail.","analytical, bfsi, business strategy, data integrity, data management, data quality, google analytics, informatica, mutual funds, sql",https://www.naukri.com/job-listings-data-analyst-robosoft-technologies-pvt-ltd-mumbai-udupi-bengaluru-5-to-10-years-121224506087,Mumbai,5.0,Mid,6.0,"['google analytics', 'mutual funds', 'data quality', 'bfsi', 'informatica', 'analytical', 'data integrity', 'sql', 'business strategy', 'data management']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Treasury Data Analyst,Payoneer,Bengaluru,2 - 4 years,Avg. salary - 4.1 LPA,3+ weeks ago,100+,"Treasury Data Analyst Founded in 2005, Payoneer is the global financial platform that removes friction from doing business across borders, with a mission to connect the world s underserved businesses to a rising global economy. We re a community with over 2,500 colleagues all over the world, working to serve customers, and partners in over 190 countries and territories. By taking the complexity out of the financial workflows-including everything from global payments and compliance to multi-currency and workforce management, to providing working capital and business intelligence-we give businesses the tools they need to work efficiently worldwide and grow with confidence. We are looking for a Treasury Data Analyst to join our team in Bangalore India. This role will be part of a global team focused on transforming treasury data into insights through reporting, modeling, and analytics. The ideal candidate will excel at leveraging BI tools and automations to deliver meaningful analysis to both operational teams and management. Were seeking someone who is comfortable in a fast-paced, high-energy environment with strong analytical capabilities and the ability to translate data into clear insights in a scalable way. What you ll be spending your time on: Managing various operational and data-oriented tasks that include but are not limited to: Assist with building comprehensive report packages with actionable insights tailored for both operational teams and management. Design, develop, and maintain automated treasury reports and dashboards using BI tools (Power BI, Looker, or similar) for daily, weekly, and monthly usage. Identify opportunities to automate manual reporting processes and streamline data workflows. Continuously enhance existing dashboards and reports based on stakeholder feedback Design and implement data pipelines to extract, transform, and consolidate treasury data from multiple systems Perform in-depth analysis of cash flows, bank fees, FX rates, and investment returns Reconcile treasury data across multiple sources and resolve discrepancies Assist with the preparation of regulatory reporting requirements in various countries. Data and system related tasks: maintaining a global controlled environment for the treasury management system including daily task of updating the system. This include data capture, mapping, verification, and reconciliation within the Treasury Management System. Support and resolve treasury-related queries from internal stakeholders. Assist with the ongoing development of Treasury policies, procedures, operational controls, and standards. Participate in the execution of other general team-related tasks, processes, and projects. Bachelor s degree in Economics, Accounting/ Finance or Business Administration. Advanced Excel skills including pivot tables, complex formulas, macros, and VBA Excellent English knowledge (speaking and reading/writing as well) Analytical thinking, detail oriented, IT oriented. The Payoneer Ways of Working Act as our customer s partner on the inside Learning what they need and creating what will help them go further. Being fearlessly accountable in everything we do. Continuously improve Always striving for a higher standard than our last. Helping each other grow, as professionals and people. If this sounds like a business, a community, and a mission you want to be part of, apply today. We are committed to providing a diverse and inclusive workplace. Payoneer is an equal opportunity employer, and all qualified applicants will receive consideration for employment no matter your race, color, ancestry, religion, sex, sexual orientation, gender identity, national origin, age, disability status, protected veteran status, or any other characteristic protected by law. If you require reasonable accommodation at any stage of the hiring process, please speak to the recruiter managing the role for any adjustments. Decisions about requests for reasonable accommodation are made on a case-by-case basis.","analytical, bengaluru, business intelligence, data analysis, data extraction, macros, operations, python, reconciliation, treasury management, usage",https://www.naukri.com/job-listings-treasury-data-analyst-payoneer-bengaluru-2-to-4-years-111225500563,Bengaluru,2.0,Entry,1.0,"['macros', 'analytical', 'bengaluru', 'business intelligence', 'data extraction', 'usage', 'data analysis', 'reconciliation', 'operations', 'treasury management', 'python']",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Data Analyst,Capgemini,"Noida, Mumbai, Chennai, Gurgaon/Gurugram, Coimbatore",4 - 9 years,9-14 Lacs P.A.,2 weeks ago,100+,"Chennai, Delhi / NCR, Mumbai (All Areas) Required Skills & Qualifications: Bachelors degree in Data Science, Statistics, Computer Science, or related field. Proficiency in SQL, Python/R, and data visualization tools (Power BI, Tableau). Strong knowledge of statistical methods and data modeling. Excellent problem-solving and communication skills. Ability to work with large datasets and maintain attention to detail. Knowledge of machine learning basics. Familiarity with ETL processes and data warehousing.","data analysis, data visualization, power bi, power bi developer, sql, sr. power bi developer, tableau",https://www.naukri.com/job-listings-data-analyst-capgemini-chennai-delhi-ncr-mumbai-all-areas-4-to-9-years-021225014173,Chennai,4.0,Mid,9.0,"['tableau', 'sr. power bi developer', 'data analysis', 'power bi', 'sql', 'power bi developer', 'data visualization']",1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0
Sr Analyst | Internal Audit | | Controls Assurance,Deloitte Consulting,Mumbai,0 - 2 years,Avg. salary - 12.2 LPA,1 day ago,32,"Sr Analyst | Internal Audit | | Controls Assurance In our Assurance (A&A) team you ll build and nurture positive working relationships with teams and clients with the intention to exceed client expectations Leading / executing Internal Audit /Project Audit/ Concurrent Audit/Advisory ( SOP,IFC, SOX, Risk Management) engagements in the Real Estate, Construction, Infrastructure, manufacturing, and energy/renewables domain Ability to effectively perform the technical components of risk assessments to provide an accurate view of the client s current risk state Ability to perform end-to-end business process analyses and design Ability to gather, synthesize, and analyze data using appropriate tools and technologies Ability to assess and design internal controls by applying an understanding of internal control design frameworks and regulatory requirements Ability to understand the client s business, interpret sector trends, and learn leading practices Ability to effectively interact with colleagues and clients of varying backgrounds to effectively serve clients Ability to enhance quality and efficiency of recommended conduct risk solutions by applying relevant frameworks, conducting research, and performing analyses Ability to conduct internal audits by leveraging approved processes and methodologies Ability to set the stage for a successful assessment of client s internal audit processes and controls by collecting and organizing data Ability to enhance quality of assurance engagements by identifying risks, performing testing, researching governing regulations, and developing reports Ability to form a core Extended Enterprise Risk Management (EERM) skillset through proactively conducting research, and participating in internal and external initiatives Must have one of the certifications - CFE, CPA, CIA, CISA Should be a team player with a proactive and result oriented approach Ability to prioritize, work on multiple assignments, and manage ambiguity Should have Good presentation & communication skills Should also be well versed with MS office tools Should be open and honest in communication with clients and colleagues Fluency in written & verbal English Audit & Assurance Assurance (A&A) Your role as a leader At Deloitte India, we believe in the importance of leadership at all levels We expect our people to embrace and live our purpose by challenging themselves to identify issues that are most important for our clients, our people, and for society and make an impact that matters In addition to living our purpose, employees across our organization: Understands disruptive trends and promotes potential innovative approaches Builds relationships and communicates effectively in order to positively influence peers and other stakeholders Seeks opportunities to challenge self Teams with others across businesses and borders to deliver and takes accountability for own and team results Understands objectives for stakeholders and Deloitte, aligns own work to objectives and sets personal priorities Projects confidence and motivates others through team collaboration and recognition of strengths, differences, and contributions Identifies and embraces our purpose and values and puts these into practice in their professional life","assurance, auditing, business process, cisa, enterprise risk management, erp, manager internal audit, ms office tools, networking, real estate construction",https://www.naukri.com/job-listings-sr-analyst-internal-audit-controls-assurance-deloitte-mumbai-0-to-2-years-030226502417,Mumbai,0.0,Entry,2.0,"['ms office tools', 'erp', 'business process', 'cisa', 'manager internal audit', 'enterprise risk management', 'assurance', 'networking', 'auditing', 'real estate construction']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Credit Data Analyst,Kissht,"Kolkata, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1 - 3 years,"Kissht is India's most trusted digital lending platform offering quick and easy access to credit at the lowest interest rates. Kissht has served over 10 million customers through multi-tenured loans with convenient repayment options. Kissht offers instant access to credit, with Loans providing up to 5 lakhs in just 5 minutes, without any paperwork. Loans are disbursed directly to bank accounts through RBI-registered NBFC partners.",2 weeks ago,100+,"Mumbai, Navi Mumbai, Mumbai (All Areas) We are seeking a detail-oriented and analytical Data Analyst to support the Strategy team for the Loan Against Property (LAP) business. The role involves analyzing customer data, underwriting patterns, portfolio performance, and market trends to support strategic decision making and business planning. 1. Data Analysis & Reporting - Analyze borrower profiles, bank statements, and credit bureau data. - Support strategic decision-making with insightful data analysis. - Prepare daily/weekly/monthly MIS reports for sanctions, disbursements, TAT, and portfolio performance. - Track key credit and business metrics, including delinquency trends, bounce rates, and segment-wise performance. 2. Business & Credit Strategy Support - Identify growth opportunities and process improvements. - Support development of credit scorecards, projection models, and policy triggers. - Conduct competitor and market analysis for strategic initiatives. 3. Portfolio Monitoring - Monitor portfolio performance and identify early warning signals. - Develop dashboards for NPAs, PD/LGD trends, geography-wise performance, and customer cohorts. - Conduct deep-dives into delinquencies, losses, and underwriting deviations. 4. Data Management & Tools - Clean, structure, and validate data from LOS, LMS, CRM, CBS, and bureau sources. - Build dashboards using Excel, Power BI, or Tableau. - Use SQL/Python/R for data extraction, transformation, modelling, and projections. - Ensure data integrity, accuracy, and audit readiness. - Strong analytical and quantitative abilities. - Understanding of credit fundamentals and lending (especially LAP). - Advanced Excel skills. - Proficiency in SQL. - Foundational Python skills. - Ability to build financial and credit projections. - Clear communication for insights and recommendations. - Attention to detail and data accuracy. - Analytical thinking and problem-solving. - Ability to manage multiple tasks and timelines. - High ownership, teamwork, and proactive mindset. - Work closely with leadership shaping the LAP business strategy. - Strong exposure to analytics, portfolio insights, and planning. - High learning and growth potential within Strategy & Credit Analytics.","credit analysis, credit bureau, credit reporting, credit risk, credit risk analysis, credit underwriting, data scientist, lap loans, portfolio analysis, portfolio monitoring, sql",https://www.naukri.com/job-listings-credit-data-analyst-kissht-mumbai-navi-mumbai-mumbai-all-areas-1-to-3-years-241225022825,Hyderabad,1.0,Entry,5.0,"['portfolio analysis', 'data scientist', 'credit underwriting', 'lap loans', 'credit reporting', 'credit risk', 'credit analysis', 'credit bureau', 'sql', 'portfolio monitoring', 'credit risk analysis']",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
